timestamp,event,participant_id,session_id,trial_id,episode,step,value
1787856680.326,GAZE_DIRECTION_DEBUG,P001,P001_S01,P001_S01_ST1TR_TR04_R01,,,context=direction;debug=direction_sample;status=valid;reason=neutral_center_adaptation;timestamp=839104430263;raw_x=-0.019421067088842392;raw_y=-0.009630953893065453;raw_z=0.9997650980949402;horizontal_deg=-0.9951784056222878;vertical_deg=2.293271480087786;center_horizontal_deg=-6.666432307967991;center_vertical_deg=5.4329137342508975;delta_horizontal_deg=5.671253902345703;delta_vertical_deg=-3.1396422541631117;instant_direction=center;coordinate_frame=pv_camera;camera_x=-0.017354360460812925;camera_y=0.0400084259293294;camera_z=0.9990486234551618;prob_left=0.0005233329482013033;prob_right=0.15197507043764427;prob_up=0.04285878634969511;prob_down=0.0018557119423844603;prob_center=0.802787098322075;valid_samples=0
1787856680.342,GAZE_DIRECTION_DEBUG,P001,P001_S01,P001_S01_ST1TR_TR04_R01,,,context=direction;debug=direction_sample;status=valid;reason=neutral_center_adaptation;timestamp=839104541373;raw_x=-0.019711153581738472;raw_y=-0.011405715718865395;raw_z=0.9997407793998718;horizontal_deg=-0.9752588177427699;vertical_deg=2.3770007547360086;center_horizontal_deg=-6.382869612850706;center_vertical_deg=5.275931621542742;delta_horizontal_deg=5.407610795107936;delta_vertical_deg=-2.898930866806733;instant_direction=center;coordinate_frame=pv_camera;camera_x=-0.017006014467620043;camera_y=0.04146859216461883;camera_z=0.9989950707264834;prob_left=0.0006113281013333622;prob_right=0.1363860301480879;prob_up=0.03890603413492846;prob_down=0.002143025232787031;prob_center=0.8219535823828633;valid_samples=0
1787856680.358,GAZE_DIRECTION_DEBUG,P001,P001_S01,P001_S01_ST1TR_TR04_R01,,,context=direction;debug=direction_sample;status=valid;reason=neutral_center_adaptation;timestamp=839104652485;raw_x=-0.020801370963454247;raw_y=-0.013712584972381592;raw_z=0.9996896386146545;horizontal_deg=-0.5824450122819396;vertical_deg=1.9664932954226824;center_horizontal_deg=-6.1124890730953085;center_vertical_deg=5.1309850782024045;delta_horizontal_deg=5.530044060813369;delta_vertical_deg=-3.164491782779722;instant_direction=center;coordinate_frame=pv_camera;camera_x=-0.010159421951244231;camera_y=0.034313273757801306;camera_z=0.9993594875667308;prob_left=0.0005671819553678347;prob_right=0.14301777782920438;prob_up=0.04382449045812706;prob_down=0.0018509537026799108;prob_center=0.8107395960546209;valid_samples=0
1787856680.390,GAZE_DIRECTION_DEBUG,P001,P001_S01,P001_S01_ST1TR_TR04_R01,,,context=direction;debug=direction_sample;status=valid;reason=neutral_center_adaptation;timestamp=839105025101;raw_x=-0.02743447571992874;raw_y=-0.016931168735027313;raw_z=0.9994803071022034;horizontal_deg=-0.38504658868528535;vertical_deg=1.6216110877284813;center_horizontal_deg=-5.835986870054639;center_vertical_deg=4.972760489063418;delta_horizontal_deg=5.450940281369354;delta_vertical_deg=-3.351149401334937;instant_direction=center;coordinate_frame=pv_camera;camera_x=-0.00671758889344091;camera_y=0.028298035795430873;camera_z=0.9995769581025661;prob_left=0.0005908925987875249;prob_right=0.13766446003168153;prob_up=0.04817902861113531;prob_down=0.0016883883484940377;prob_center=0.8118772304099015;valid_samples=0
1787856680.421,GAZE_DIRECTION_DEBUG,P001,P001_S01,P001_S01_ST1TR_TR04_R01,,,context=direction;debug=direction_sample;status=valid;reason=neutral_center_adaptation;timestamp=839105357911;raw_x=-0.04605918750166893;raw_y=-0.028558488935232162;raw_z=0.998530387878418;horizontal_deg=0.2519024437871424;vertical_deg=0.6890136384304208;center_horizontal_deg=-5.5634398559861715;center_vertical_deg=4.8052030189966715;delta_horizontal_deg=5.815342299773314;delta_vertical_deg=-4.116189380566251;instant_direction=center;coordinate_frame=pv_camera;camera_x=0.0043961949854719315;camera_y=0.01202515053595408;camera_z=0.999918031252681;prob_left=0.0004693192492037503;prob_right=0.1574125804787334;prob_up=0.06730898941294448;prob_down=0.001097576337571582;prob_center=0.7737115345215467;valid_samples=0
1787856680.437,GAZE_DIRECTION_DEBUG,P001,P001_S01,P001_S01_ST1TR_TR04_R01,,,context=direction;debug=direction_sample;status=valid;reason=neutral_center_adaptation;timestamp=839105469023;raw_x=-0.04920458793640137;raw_y=-0.027796391397714615;raw_z=0.9984018802642822;horizontal_deg=0.13743122310557845;vertical_deg=0.6767265775709076;center_horizontal_deg=-5.272672740997505;center_vertical_deg=4.599393549968358;delta_horizontal_deg=5.410103964103084;delta_vertical_deg=-3.9226669723974505;instant_direction=center;coordinate_frame=pv_camera;camera_x=0.0023984577343036323;camera_y=0.011810798332079599;camera_z=0.9999273735843297;prob_left=0.0005954911702199029;prob_right=0.13318448153145046;prob_up=0.06330831951476659;prob_down=0.0012527608278055052;prob_center=0.8016589469557575;valid_samples=0
1787856680.469,GAZE_DIRECTION_DEBUG,P001,P001_S01,P001_S01_ST1TR_TR04_R01,,,context=direction;debug=direction_sample;status=invalid;reason=combined_gaze_invalid;timestamp=839105913469;calibration_valid=True;combined_valid=False;left_valid=True;right_valid=True
1787856680.485,GAZE_DIRECTION_DEBUG,P001,P001_S01,P001_S01_ST1TR_TR04_R01,,,context=direction;debug=direction_sample;status=valid;reason=neutral_center_adaptation;timestamp=839106024580;raw_x=-0.0567471906542778;raw_y=-0.03331920877099037;raw_z=0.9978325366973877;horizontal_deg=0.35969009398220597;vertical_deg=0.7015105767922843;center_horizontal_deg=-5.002167542792351;center_vertical_deg=4.403260201348486;delta_horizontal_deg=5.361857636774556;delta_vertical_deg=-3.7017496245562014;instant_direction=center;coordinate_frame=pv_camera;camera_x=0.0062772646766717025;camera_y=0.012243122180593992;camera_z=0.99990534647408;prob_left=0.0006159652472332341;prob_right=0.1312748087825273;prob_up=0.057239195331909645;prob_down=0.001412680936172191;prob_center=0.8094573497021577;valid_samples=0
1787856680.532,GAZE_DIRECTION_DEBUG,P001,P001_S01,P001_S01_ST1TR_TR04_R01,,,context=direction;debug=direction_sample;status=invalid;reason=combined_gaze_invalid;timestamp=839106469025;calibration_valid=True;combined_valid=False;left_valid=True;right_valid=True
1787856680.548,GAZE_DIRECTION_DEBUG,P001,P001_S01,P001_S01_ST1TR_TR04_R01,,,context=direction;debug=direction_sample;status=valid;reason=neutral_center_adaptation;timestamp=839106580136;raw_x=-0.06797026842832565;raw_y=-0.03889226168394089;raw_z=0.9969291687011719;horizontal_deg=0.6254649479492619;vertical_deg=-0.235049301179451;center_horizontal_deg=-4.734074660953622;center_vertical_deg=4.218172720120675;delta_horizontal_deg=5.359539608902884;delta_vertical_deg=-4.453222021300126;instant_direction=center;coordinate_frame=pv_camera;camera_x=0.010916114037218292;camera_y=-0.004102128273400622;camera_z=0.9999320031871943;prob_left=0.0006013389034656701;prob_right=0.12786090646198325;prob_up=0.0812705905290907;prob_down=0.0009460708577040983;prob_center=0.7893210932477562;valid_samples=0
