event_timestamp,eye_timestamp,status,reason,sample_age_seconds,calibration_valid,combined_valid,left_valid,right_valid,raw_x,raw_y,raw_z,coordinate_frame,camera_x,camera_y,camera_z,horizontal_deg,vertical_deg,center_horizontal_deg,center_vertical_deg,delta_horizontal_deg,delta_vertical_deg,instant_direction,rolling_direction,rolling_confidence,rolling_runner_up,rolling_margin,prob_left,prob_right,prob_up,prob_down,prob_center,instant_prob_left,instant_prob_right,instant_prob_up,instant_prob_down,instant_prob_center,valid_samples,required_samples
1787856681.008126,839111174711,valid,below_threshold_or_ambiguous,,,,,,0.03401632979512215,-0.07620477676391602,0.9965119361877441,pv_camera,0.06263168071224867,0.0827720547169656,0.9945984413466022,3.603262072778203,4.757282851245879,-4.4660976805084776,3.995511619055668,8.06935975328668,0.761771232190211,ambiguous,,,,,0.00011896820141857636,0.3801100122481424,0.0045946621337632,0.009842073950564207,0.6053342834661116,,,,,,0,
1787856681.027938,839111396933,valid,below_threshold_or_ambiguous,,,,,,0.03353072702884674,-0.0756463035941124,0.996570885181427,pv_camera,0.06057918641343062,0.08111184787923134,0.9948623172615914,3.48455387289676,4.661057043022218,-4.4660976805084776,3.995511619055668,7.950651553405238,0.6655454239665501,ambiguous,,,,,0.00012910062355743027,0.3663130890535758,0.00493025106939311,0.009592056783405651,0.619035502470068,,,,,,0,
1787856681.039656,839111730268,valid,below_threshold_or_ambiguous,,,,,,0.031010232865810394,-0.07714753597974777,0.996537446975708,pv_camera,0.061186451247021156,0.08057365436486646,0.9948688880481121,3.519373589802238,4.6302344609816455,-4.4660976805084776,3.995511619055668,7.985471270310716,0.6347228419259774,ambiguous,,,,,0.00012607052439247147,0.3703903535484839,0.0049751742890854584,0.009385662368494387,0.6151227392695439,,,,,,0,
1787856681.071358,839111841379,valid,below_threshold_or_ambiguous,,,,,,0.02963435649871826,-0.0791359469294548,0.9964233636856079,pv_camera,0.06175907463887177,0.07787059448101377,0.9950487361003599,3.5515858796311233,4.474737127342614,-4.4660976805084776,3.995511619055668,8.0176835601396,0.4792255082869459,ambiguous,,,,,0.00012335169160466636,0.37426639797303807,0.005346880483690391,0.008634266922849906,0.6116291029288169,,,,,,0,
1787856681.087418,839111952490,valid,below_threshold_or_ambiguous,,,,,,0.028504163026809692,-0.079231858253479,0.9964486360549927,pv_camera,0.06116533366480037,0.07725083260816096,0.9951337150448776,3.517228072676273,4.438888632084024,-4.4660976805084776,3.995511619055668,7.983325753184751,0.44337701302835564,ambiguous,,,,,0.00012630104903395024,0.37027234758225797,0.005478807272727347,0.008535760358042783,0.615586783737938,,,,,,0,
1787856681.103452,839112174713,valid,below_threshold_or_ambiguous,,,,,,0.02632128819823265,-0.07948687672615051,0.9964884519577026,pv_camera,0.06002178280034412,0.07422470380288812,0.9954336135247,3.4505928750140114,4.26437951621179,-4.4660976805084776,3.995511619055668,7.916690555522489,0.2688678971561216,ambiguous,,,,,0.00013221183999540627,0.3626146721309136,0.006053045506230205,0.007920302757085487,0.6232797677657753,,,,,,0,
1787856681.152304,839112619159,valid,below_threshold_or_ambiguous,,,,,,0.025749769061803818,-0.07862353324890137,0.9965717792510986,pv_camera,0.05773433391820383,0.07429557951582957,0.9955636160243244,3.3189570762497365,4.267881125548425,-4.4660976805084776,3.995511619055668,7.785054756758214,0.27236950649275693,ambiguous,,,,,0.0001445434008077676,0.3475398351092652,0.006185248359783087,0.008121677054957525,0.6380086960751864,,,,,,0,
1787856681.167025,839112730270,valid,below_threshold_or_ambiguous,,,,,,0.02524569258093834,-0.07836861908435822,0.9966048002243042,pv_camera,0.05915805697008032,0.07322097414522172,0.995559648258581,3.4006259861997634,4.20639072121098,-4.4660976805084776,3.995511619055668,7.866723666708241,0.21087910215531158,ambiguous,,,,,0.000136786547533146,0.35687659556417495,0.006287658016138016,0.007763767888984179,0.6289351919831698,,,,,,0,
1787856681.183102,839113063605,valid,below_threshold_or_ambiguous,,,,,,0.022526979446411133,-0.07805242389440536,0.996694803237915,pv_camera,0.05775168883277892,0.07260866016548177,0.9956870617347277,3.319541833319608,4.1708073562211005,-4.4660976805084776,3.995511619055668,7.785639513828086,0.17529573716543245,ambiguous,,,,,0.0001444976174989845,0.34763297523890746,0.00649270753162988,0.007736700974346185,0.6379931186376174,,,,,,0,
1787856681.198836,839113174716,valid,below_threshold_or_ambiguous,,,,,,0.021695487201213837,-0.07869371771812439,0.9966627955436707,pv_camera,0.060325733274183044,0.07026168061109687,0.9957028181855448,3.4670887961136554,4.03638085314646,-4.4660976805084776,3.995511619055668,7.933186476622133,0.04086923409079146,ambiguous,,,,,0.00013074933019244955,0.3645680316388102,0.006764479526210201,0.007046665713401844,0.6214900737913854,,,,,,0,
1787856681.230240,839113396938,valid,below_threshold_or_ambiguous,,,,,,0.020387452095746994,-0.08028413355350494,0.9965635538101196,pv_camera,0.06187278460837197,0.06970288295097442,0.9956471597072573,3.5559751518396054,4.00460711568264,-4.4660976805084776,3.995511619055668,8.022072832348083,0.009095496626972288,ambiguous,,,,,0.00012302835272083888,0.374927394328489,0.006760847334993451,0.006822621104813795,0.6113661088789831,,,,,,0,
1787856681.252537,839113730272,valid,below_threshold_or_ambiguous,,,,,,0.019194521009922028,-0.0776776373386383,0.9967937469482422,pv_camera,0.061281727821055225,0.06720794346544483,0.9958552315323808,3.5213575974591906,3.860903825974372,-4.4660976805084776,3.995511619055668,7.987455277967668,-0.1346077930812961,ambiguous,,,,,0.00012598276348720587,0.3708675900834178,0.007311301900119395,0.006390506714787187,0.6153046185381883,,,,,,0,
1787856681.277593,839113841384,valid,below_threshold_or_ambiguous,,,,,,0.01906445622444153,-0.07617004215717316,0.9969127178192139,pv_camera,0.06007122872179664,0.0671431191119842,0.9959333557200338,3.4516999150612744,3.8568894422006883,-4.4660976805084776,3.995511619055668,7.917797595569752,-0.1386221768549798,ambiguous,,,,,0.00013212432295183765,0.3627760263236848,0.0074201400161869775,0.006459653962945789,0.6232120553742306,,,,,,0,
1787856681.309209,839114285828,valid,below_threshold_or_ambiguous,,,,,,0.01826804131269455,-0.07302670180797577,0.9971628189086914,pv_camera,0.05829778311782896,0.06384598374907238,0.9962555188517952,3.3489522760832404,3.6668401684816616,-4.4660976805084776,3.995511619055668,7.815049956591718,-0.3286714505740065,ambiguous,,,,,0.0001416397238781019,0.35092809867030117,0.008309439040022992,0.005981794770660138,0.6346390277951376,,,,,,0,
1787856681.325006,839114508052,valid,below_threshold_or_ambiguous,,,,,,0.01933082565665245,-0.07377821207046509,0.9970873594284058,pv_camera,0.058833493357666154,0.06356689100675009,0.9962418734559743,3.379701656332073,3.650904466172072,-4.4660976805084776,3.995511619055668,7.8457993368405505,-0.3446071528835959,ambiguous,,,,,0.00013872212989478067,0.3544321476482892,0.008330477960192668,0.005902132225773866,0.6311965200358496,,,,,,0,
1787856681.352421,839114730275,valid,below_threshold_or_ambiguous,,,,,,0.019443444907665253,-0.07424374669790268,0.9970505833625793,pv_camera,0.05912777019864429,0.06363448224062879,0.9962201360448921,3.3966409074426833,3.6548555193557575,-4.4660976805084776,3.995511619055668,7.862738587951161,-0.3406560996999106,ambiguous,,,,,0.00013713955291635237,0.3563745736097708,0.008289097578948126,0.005896063984060561,0.6293031252743041,,,,,,0,
1787856681.372588,839114842289,valid,below_threshold_or_ambiguous,,,,,,0.019647859036922455,-0.07440929114818573,0.9970342516899109,pv_camera,0.05827815255502853,0.06331538999807353,0.99629052907481,3.3477097746399354,3.6363214616275896,-4.4660976805084776,3.995511619055668,7.813807455148413,-0.35919015742807847,ambiguous,,,,,0.00014175335628628332,0.3507735280524159,0.008438732732346705,0.0058922739319868704,0.6347537119269643,,,,,,0,
1787856681.388279,839115103258,valid,below_threshold_or_ambiguous,,,,,,0.020235147327184677,-0.07242186367511749,0.9971688389778137,pv_camera,0.05583484114552057,0.06353306364389599,0.9964165897546443,3.2072515551542042,3.648328775484086,-4.4660976805084776,3.995511619055668,7.673349235662682,-0.347182843571582,ambiguous,,,,,0.00015577294716969504,0.33495407633083935,0.008592676243099038,0.006072238981244319,0.6502252354976477,,,,,,0,
1787856681.420077,839115324946,valid,below_threshold_or_ambiguous,,,,,,0.021059371531009674,-0.07159847021102905,0.9972112774848938,pv_camera,0.054034671203448174,0.06516843602442596,0.9964102213717327,3.1040719951507416,3.7419989258459934,-4.4660976805084776,3.995511619055668,7.570169675659219,-0.25351269320967473,ambiguous,,,,,0.00016684581092606997,0.32359233386082403,0.008340773880631668,0.0064730235017928595,0.6614270229458254,,,,,,0,
1787856681.452540,839115658280,valid,below_threshold_or_ambiguous,,,,,,0.021907255053520203,-0.06770947575569153,0.9974645972251892,pv_camera,0.049738370110514435,0.06707994287782922,0.9965070876829009,2.8574163756085644,3.851059542954611,-4.4660976805084776,3.995511619055668,7.323514056117042,-0.14445207610105726,ambiguous,,,,,0.0001961199164676996,0.2972237041757749,0.008206726131545296,0.007102891835406869,0.6872705579408052,,,,,,0,
1787856681.467734,839115880502,valid,below_threshold_or_ambiguous,,,,,,0.022229675203561783,-0.06380096077919006,0.9977151155471802,pv_camera,0.045754641426165685,0.06799171791071061,0.9966361618381672,2.6285504284232317,3.9027398782768876,-4.4660976805084776,3.995511619055668,7.094648108931709,-0.09277174077878048,ambiguous,,,,,0.0002271986972757801,0.2738875944432567,0.008262932914324063,0.007530849554597334,0.7100914243905462,,,,,,0,
1787856681.483510,839115991613,valid,below_threshold_or_ambiguous,,,,,,0.02253846824169159,-0.06157683953642845,0.997847855091095,pv_camera,0.043918859333229025,0.06881462181336692,0.9966622705909718,2.5231600360391124,3.9497229839857573,-4.4660976805084776,3.995511619055668,6.9892577165475895,-0.04578863506991082,ambiguous,,,,,0.00024290717068922122,0.2635338425068761,0.0081861790746916,0.0078197971825599,0.7202172740651832,,,,,,0,
1787856681.515220,839116436059,valid,below_threshold_or_ambiguous,,,,,,0.02393459901213646,-0.0604030080139637,0.9978871941566467,pv_camera,0.043210786033808804,0.07107080499216419,0.9965348807985128,2.4828491386892915,4.079309629544278,-4.4660976805084776,3.995511619055668,6.948946819197769,0.08379801048861024,ambiguous,,,,,0.0002491592557979431,0.2596368213995596,0.007713032255509809,0.008387222437899923,0.7240137646512327,,,,,,0,
1787856681.547045,839116547170,valid,below_threshold_or_ambiguous,,,,,,0.024587184190750122,-0.060000017285346985,0.9978955984115601,pv_camera,0.042737451183992234,0.07191977573728447,0.9964943833881827,2.455784940504573,4.128038425804308,-4.4660976805084776,3.995511619055668,6.921882621013051,0.13252680674864026,ambiguous,,,,,0.00025343200312933565,0.2570377334421801,0.0075535540150264945,0.00862396529322329,0.7265313152464408,,,,,,0,
1787856681.562794,839116880503,valid,below_threshold_or_ambiguous,,,,,,0.024354208260774612,-0.06326908618211746,0.9976993799209595,pv_camera,0.04620659265752504,0.0714913881290295,0.9963703790350081,2.6551846115010744,4.104043123061955,-4.4660976805084776,3.995511619055668,7.1212822920095515,0.10853150400628708,ambiguous,,,,,0.00022337222798838173,0.27654306983018395,0.00744438218451006,0.008297806333915456,0.7074913694234021,,,,,,0,
1787856681.594384,839117213839,invalid,combined_gaze_invalid,,True,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787856681.610157,839117324950,invalid,combined_gaze_invalid,,True,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787856681.641985,839117547173,valid,below_threshold_or_ambiguous,,,,,,0.018989209085702896,-0.10309132188558578,0.9944907426834106,pv_camera,0.08668230384171938,0.06321402769232877,0.9942284269239163,4.982761576672622,3.6380253686444144,-4.4660976805084776,3.995511619055668,9.448859257181098,-0.3574862504112537,ambiguous,,,,,4.3354778588259645e-05,0.5503315463019788,0.005840605101141935,0.00408510795146754,0.43969938586682344,,,,,,0,
1787856681.673677,839117880506,valid,below_threshold_or_ambiguous,,,,,,0.018225956708192825,-0.09700293093919754,0.9951173067092896,pv_camera,0.08133799706261383,0.06216026998128454,0.9947463149314483,4.674537751384464,3.575681759369261,-4.4660976805084776,3.995511619055668,9.140635431892942,-0.41982985968640696,ambiguous,,,,,5.48892734385986e-05,0.5119352226145015,0.006539072348039622,0.004297207756901684,0.4771736080071186,,,,,,0,
