participant_code,session_id,trial_id,condition_code,run_code,condition_name,study,environment,feedback_timing,modality,practice,trial_started_at_epoch,host_time_epoch,host_time_iso_utc,trial_elapsed_s,host_monotonic,pv_frame_index,pv_timestamp_hl2ss,eet_timestamp_hl2ss,pv_eet_delta_ms,eye_calibration_valid,combined_gaze_valid,projection_valid,pointer_in_frame,gaze_pixel_x_raw,gaze_pixel_y_raw,overlay_pixel_x_drawn,overlay_pixel_y_drawn,assumed_projection_distance_m,combined_origin_x,combined_origin_y,combined_origin_z,combined_direction_x,combined_direction_y,combined_direction_z
P001,P001_S01,P001_S01_ST1TR_TR03_R01,TR03,R01,Gridworld_Requested_Voice,Study 1,Gridworld,Requested Feedback,Voice,1,1787856672.1468937,1787856672.8179996,2026-08-27T18:51:12.818000+00:00,0.6711058616638184,548399.593,21,839028925948,839028955186,2.9238,1,1,1,1,780.6787664238656,316.1625530910742,778.0291608187746,317.04281893115865,1.5,0.04991520196199417,-0.04980754107236862,-0.0379982627928257,-0.09171296656131744,-0.15945424139499664,0.9829360246658325
P001,P001_S01,P001_S01_ST1TR_TR03_R01,TR03,R01,Gridworld_Requested_Voice,Study 1,Gridworld,Requested Feedback,Voice,1,1787856672.1468937,1787856672.846917,2026-08-27T18:51:12.846917+00:00,0.7000231742858887,548399.609,22,839029259148,839029332440,7.3292,1,1,1,1,779.5800550968942,315.9175720220185,778.6805364155848,316.5702152293198,1.5,0.049912307411432266,-0.04995853826403618,-0.03800152987241745,-0.09206075221300125,-0.15838761627674103,0.9830759763717651
P001,P001_S01,P001_S01_ST1TR_TR03_R01,TR03,R01,Gridworld_Requested_Voice,Study 1,Gridworld,Requested Feedback,Voice,1,1787856672.1468937,1787856672.8796923,2026-08-27T18:51:12.879692+00:00,0.7327985763549805,548399.656,23,839029592348,839029549968,4.238,1,1,1,1,779.7402971000724,314.52585457920765,779.1256359030697,315.7115837562727,1.5,0.04990972578525543,-0.04988726228475571,-0.03799864649772644,-0.09323582053184509,-0.15856331586837769,0.9829369187355042
P001,P001_S01,P001_S01_ST1TR_TR03_R01,TR03,R01,Gridworld_Requested_Voice,Study 1,Gridworld,Requested Feedback,Voice,1,1787856672.1468937,1787856672.9139423,2026-08-27T18:51:12.913942+00:00,0.7670485973358154,548399.687,24,839029925548,839029883306,4.2242,1,1,1,1,778.6934760103592,313.50569828936125,778.9441287481313,314.78511186016993,1.5,0.04990604147315025,-0.05044539272785187,-0.038015879690647125,-0.09442228823900223,-0.1573464274406433,0.9830191731452942
P001,P001_S01,P001_S01_ST1TR_TR03_R01,TR03,R01,Gridworld_Requested_Voice,Study 1,Gridworld,Requested Feedback,Voice,1,1787856672.1468937,1787856672.9543154,2026-08-27T18:51:12.954315+00:00,0.8074216842651367,548399.718,25,839030258748,839030216644,4.2104,1,1,1,1,778.2135352208124,316.3265941089314,778.6372794666574,315.4325344046498,1.5,0.04990151897072792,-0.05083632096648216,-0.03802666813135147,-0.09200876951217651,-0.15705667436122894,0.9832942485809326
P001,P001_S01,P001_S01_ST1TR_TR03_R01,TR03,R01,Gridworld_Requested_Voice,Study 1,Gridworld,Requested Feedback,Voice,1,1787856672.1468937,1787856672.9863985,2026-08-27T18:51:12.986398+00:00,0.8395047187805176,548399.75,26,839030591948,839030549982,4.1966,1,1,1,1,777.9762389251762,321.0269562009288,778.3596424392354,317.782191559087,1.5,0.0499054491519928,-0.05020670220255852,-0.03800850734114647,-0.08738608658313751,-0.15737353265285492,0.9836652874946594
P001,P001_S01,P001_S01_ST1TR_TR03_R01,TR03,R01,Gridworld_Requested_Voice,Study 1,Gridworld,Requested Feedback,Voice,1,1787856672.1468937,1787856673.0211964,2026-08-27T18:51:13.021196+00:00,0.8743026256561279,548399.796,27,839030925148,839030883321,4.1827,1,1,1,1,766.04232594752,325.71140102045763,773.1863695127149,321.11245953286266,1.5,0.049924734979867935,-0.050796739757061005,-0.03802026808261871,-0.0834336131811142,-0.1456184685230255,0.9858165979385376
P001,P001_S01,P001_S01_ST1TR_TR03_R01,TR03,R01,Gridworld_Requested_Voice,Study 1,Gridworld,Requested Feedback,Voice,1,1787856672.1468937,1787856673.04785,2026-08-27T18:51:13.047850+00:00,0.9009561538696289,548399.812,28,839031258348,839031216660,4.1688,1,1,1,1,760.7500889410389,329.3771933894976,767.9631316726111,324.58364775264937,1.5,0.04994006082415581,-0.05087198317050934,-0.03801732137799263,-0.08010007441043854,-0.14019101858139038,0.986879289150238
P001,P001_S01,P001_S01_ST1TR_TR03_R01,TR03,R01,Gridworld_Requested_Voice,Study 1,Gridworld,Requested Feedback,Voice,1,1787856672.1468937,1787856673.0802214,2026-08-27T18:51:13.080221+00:00,0.9333276748657227,548399.843,29,839031591547,839031549999,4.1548,1,1,1,1,753.030129485774,332.5726539397335,761.6912707541395,327.9390303512247,1.5,0.04996354877948761,-0.051564835011959076,-0.0380246527493,-0.07741399109363556,-0.13193681836128235,0.9882307052612305
P001,P001_S01,P001_S01_ST1TR_TR03_R01,TR03,R01,Gridworld_Requested_Voice,Study 1,Gridworld,Requested Feedback,Voice,1,1787856672.1468937,1787856673.1189253,2026-08-27T18:51:13.118925+00:00,0.9720315933227539,548399.89,30,839031924747,839031883337,4.141,1,1,1,1,751.8271071311506,333.66235464240407,757.5483220324842,330.34282655352007,1.5,0.0499783493578434,-0.052349574863910675,-0.03803369402885437,-0.07633475214242935,-0.12985077500343323,0.9885908961296082
P001,P001_S01,P001_S01_ST1TR_TR03_R01,TR03,R01,Gridworld_Requested_Voice,Study 1,Gridworld,Requested Feedback,Voice,1,1787856672.1468937,1787856673.1528373,2026-08-27T18:51:13.152837+00:00,1.0059435367584229,548399.921,31,839032257947,839032216676,4.1271,1,1,1,1,750.6876653738751,333.6990849737431,754.6668462358684,331.75245509001377,1.5,0.049984414130449295,-0.05207309126853943,-0.03801901265978813,-0.07623600214719772,-0.12877723574638367,0.9887388944625854
P001,P001_S01,P001_S01_ST1TR_TR03_R01,TR03,R01,Gridworld_Requested_Voice,Study 1,Gridworld,Requested Feedback,Voice,1,1787856672.1468937,1787856673.1827047,2026-08-27T18:51:13.182705+00:00,1.035810947418213,548399.953,32,839032591147,839032550014,4.1133,1,1,1,1,753.1007112234724,332.9042061264247,754.0090695306621,332.23619052530637,1.5,0.04998479411005974,-0.052123021334409714,-0.03802366927266121,-0.07693935930728912,-0.1311076581478119,0.9883780479431152
P001,P001_S01,P001_S01_ST1TR_TR03_R01,TR03,R01,Gridworld_Requested_Voice,Study 1,Gridworld,Requested Feedback,Voice,1,1787856672.1468937,1787856673.2141066,2026-08-27T18:51:13.214107+00:00,1.0672128200531006,548399.984,33,839032924347,839032883353,4.0994,1,1,1,1,756.1739811405168,331.1828425219473,754.9183324068013,331.7937843638956,1.5,0.049975063651800156,-0.0513681098818779,-0.038013145327568054,-0.07851824164390564,-0.13469785451889038,0.9877709746360779
P001,P001_S01,P001_S01_ST1TR_TR03_R01,TR03,R01,Gridworld_Requested_Voice,Study 1,Gridworld,Requested Feedback,Voice,1,1787856672.1468937,1787856673.2460718,2026-08-27T18:51:13.246072+00:00,1.0991780757904053,548400.015,34,839033257547,839033216690,4.0857,1,1,1,1,757.4974636434279,330.64841425138843,756.0015675261845,331.31272891664264,1.5,0.049965497106313705,-0.050994452089071274,-0.038010578602552414,-0.07895135879516602,-0.13632847368717194,0.9875127077102661
P001,P001_S01,P001_S01_ST1TR_TR03_R01,TR03,R01,Gridworld_Requested_Voice,Study 1,Gridworld,Requested Feedback,Voice,1,1787856672.1468937,1787856673.2869294,2026-08-27T18:51:13.286929+00:00,1.140035629272461,548400.062,35,839033590747,839033550031,4.0716,1,1,1,1,758.1943367917038,330.9090243093715,756.9225306177027,331.1431729815888,1.5,0.04996124655008316,-0.050707120448350906,-0.03800886869430542,-0.07868526130914688,-0.1372416764497757,0.9874075055122375
P001,P001_S01,P001_S01_ST1TR_TR03_R01,TR03,R01,Gridworld_Requested_Voice,Study 1,Gridworld,Requested Feedback,Voice,1,1787856672.1468937,1787856673.3176892,2026-08-27T18:51:13.317689+00:00,1.1707954406738281,548400.093,36,839033923947,839033883370,4.0577,1,1,1,1,755.9923278089954,330.1809327848987,756.5318454380456,330.73903209897895,1.5,0.04996351897716522,-0.05125973001122475,-0.03802529722452164,-0.0795336663722992,-0.13482064008712769,0.9876729846000671
P001,P001_S01,P001_S01_ST1TR_TR03_R01,TR03,R01,Gridworld_Requested_Voice,Study 1,Gridworld,Requested Feedback,Voice,1,1787856672.1468937,1787856673.363271,2026-08-27T18:51:13.363271+00:00,1.2163772583007812,548400.14,37,839034257146,839034217854,3.9292,1,1,1,1,757.3542734488609,330.7463831054779,756.877265202588,330.74211952170856,1.5,0.049964647740125656,-0.05113537237048149,-0.038027748465538025,-0.07888573408126831,-0.13611236214637756,0.9875478148460388
P001,P001_S01,P001_S01_ST1TR_TR03_R01,TR03,R01,Gridworld_Requested_Voice,Study 1,Gridworld,Requested Feedback,Voice,1,1787856672.1468937,1787856673.4277582,2026-08-27T18:51:13.427758+00:00,1.2808644771575928,548400.203,38,839034590347,839034589794,0.0553,1,1,1,1,758.8600626708858,328.0637058773718,757.7100401392731,329.61718579108714,1.5,0.04995465651154518,-0.05052503943443298,-0.03804392367601395,-0.08134669810533524,-0.13804633915424347,0.9870796203613281
P001,P001_S01,P001_S01_ST1TR_TR03_R01,TR03,R01,Gridworld_Requested_Voice,Study 1,Gridworld,Requested Feedback,Voice,1,1787856672.1468937,1787856673.4387624,2026-08-27T18:51:13.438762+00:00,1.2918686866760254,548400.203,39,839034923546,839034923134,,1,0,0,0,,,,,1.5,0.0,0.0,0.0,0.0,0.0,0.0
P001,P001_S01,P001_S01_ST1TR_TR03_R01,TR03,R01,Gridworld_Requested_Voice,Study 1,Gridworld,Requested Feedback,Voice,1,1787856672.1468937,1787856673.4492586,2026-08-27T18:51:13.449259+00:00,1.3023648262023926,548400.218,40,839035256746,839035256473,0.0273,1,1,1,1,757.9365181668618,324.5691120519745,757.9365181668618,324.5691120519745,1.5,0.0498812235891819,-0.049985356628894806,-0.038136232644319534,-0.08469048142433167,-0.13763782382011414,0.9868553876876831
P001,P001_S01,P001_S01_ST1TR_TR03_R01,TR03,R01,Gridworld_Requested_Voice,Study 1,Gridworld,Requested Feedback,Voice,1,1787856672.1468937,1787856673.4830701,2026-08-27T18:51:13.483070+00:00,1.3361763954162598,548400.25,41,839035589946,839035589811,,1,0,0,0,,,,,1.5,0.0,0.0,0.0,0.0,0.0,0.0
P001,P001_S01,P001_S01_ST1TR_TR03_R01,TR03,R01,Gridworld_Requested_Voice,Study 1,Gridworld,Requested Feedback,Voice,1,1787856672.1468937,1787856673.5144198,2026-08-27T18:51:13.514420+00:00,1.3675260543823242,548400.281,42,839035923146,839035923149,,1,0,0,0,,,,,1.5,0.0,0.0,0.0,0.0,0.0,0.0
P001,P001_S01,P001_S01_ST1TR_TR03_R01,TR03,R01,Gridworld_Requested_Voice,Study 1,Gridworld,Requested Feedback,Voice,1,1787856672.1468937,1787856673.550436,2026-08-27T18:51:13.550436+00:00,1.4035422801971436,548400.312,43,839036256346,839036256488,0.0142,1,1,1,1,757.7333276525242,327.39685036887886,757.7333276525242,327.39685036887886,1.5,0.04981512948870659,-0.0492703840136528,-0.03818665072321892,-0.08193587511777878,-0.13781368732452393,0.9870634078979492
P001,P001_S01,P001_S01_ST1TR_TR03_R01,TR03,R01,Gridworld_Requested_Voice,Study 1,Gridworld,Requested Feedback,Voice,1,1787856672.1468937,1787856673.5803993,2026-08-27T18:51:13.580399+00:00,1.4335055351257324,548400.343,44,839036589545,839036589826,0.0281,1,1,1,1,760.6260655424894,328.6061523816268,758.9482775663096,327.90475721423303,1.5,0.0498642735183239,-0.048774149268865585,-0.03808879479765892,-0.08067278563976288,-0.1408412754535675,0.9867399334907532
P001,P001_S01,P001_S01_ST1TR_TR03_R01,TR03,R01,Gridworld_Requested_Voice,Study 1,Gridworld,Requested Feedback,Voice,1,1787856672.1468937,1787856673.6223652,2026-08-27T18:51:13.622365+00:00,1.4754714965820312,548400.39,45,839036922745,839036923165,0.042,1,1,1,1,763.268951582568,328.9342628087703,760.7629606531382,328.33714956393874,1.5,0.04988774657249451,-0.049000926315784454,-0.03805024176836014,-0.08025127649307251,-0.14318399131298065,0.9864371418952942
