timestamp,participant_id,session_id,trial_id,condition_code,run_code,condition_name,practice,episode,steps,total_reward,target_reached,human_feedback_given
1787760878.353688,P001,P001_S01,P001_S01_ST1TR_TR01_R02,TR01,R02,Gridworld_Requested_Keyboard,1,31,6,-53.5,0,0
1787760878.666915,P001,P001_S01,P001_S01_ST1TR_TR01_R02,TR01,R02,Gridworld_Requested_Keyboard,1,32,5,-52.0,0,0
1787760879.106964,P001,P001_S01,P001_S01_ST1TR_TR01_R02,TR01,R02,Gridworld_Requested_Keyboard,1,33,7,-54.0,0,0
1787760879.487111,P001,P001_S01,P001_S01_ST1TR_TR01_R02,TR01,R02,Gridworld_Requested_Keyboard,1,34,6,-53.5,0,0
1787760879.865125,P001,P001_S01,P001_S01_ST1TR_TR01_R02,TR01,R02,Gridworld_Requested_Keyboard,1,35,6,-53.5,0,0
1787760880.367176,P001,P001_S01,P001_S01_ST1TR_TR01_R02,TR01,R02,Gridworld_Requested_Keyboard,1,36,8,-54.5,0,0
1787760880.741987,P001,P001_S01,P001_S01_ST1TR_TR01_R02,TR01,R02,Gridworld_Requested_Keyboard,1,37,6,-52.5,0,0
1787760881.244979,P001,P001_S01,P001_S01_ST1TR_TR01_R02,TR01,R02,Gridworld_Requested_Keyboard,1,38,8,-54.5,0,0
1787760881.624049,P001,P001_S01,P001_S01_ST1TR_TR01_R02,TR01,R02,Gridworld_Requested_Keyboard,1,39,6,-53.5,0,0
1787760881.875025,P001,P001_S01,P001_S01_ST1TR_TR01_R02,TR01,R02,Gridworld_Requested_Keyboard,1,40,4,-51.5,0,0
1787760882.190027,P001,P001_S01,P001_S01_ST1TR_TR01_R02,TR01,R02,Gridworld_Requested_Keyboard,1,41,5,-52.0,0,0
1787760884.401418,P001,P001_S01,P001_S01_ST1TR_TR01_R02,TR01,R02,Gridworld_Requested_Keyboard,1,42,12,-58.5,0,1
