participant_code,session_id,trial_id,condition_code,run_code,condition_name,study,environment,feedback_timing,modality,practice,trial_started_at_epoch,host_time_epoch,host_time_iso_utc,trial_elapsed_s,host_monotonic,eet_sample_index,eet_timestamp_hl2ss,calibration_valid,combined_valid,combined_origin_x,combined_origin_y,combined_origin_z,combined_direction_x,combined_direction_y,combined_direction_z,left_valid,left_origin_x,left_origin_y,left_origin_z,left_direction_x,left_direction_y,left_direction_z,right_valid,right_origin_x,right_origin_y,right_origin_z,right_direction_x,right_direction_y,right_direction_z
P001,P001_S01,P001_S01_ST1TR_TR02_R01,TR02,R01,Gridworld_Requested_Joystick,Study 1,Gridworld,Requested Feedback,Joystick,1,1787856668.2497244,1787856668.3828483,2026-08-27T18:51:08.382848+00:00,0.13312387466430664,548395.156,11,838984975772,1,1,0.05019429326057434,-0.04327334463596344,-0.037841785699129105,-0.07054532319307327,-0.19733327627182007,0.9777949452400208,1,0.05007215216755867,-0.01465032622218132,-0.03704589232802391,-0.06959524005651474,-0.25278377532958984,0.9650164842605591,1,0.05034135282039642,-0.08337698876857758,-0.03892206773161888,-0.06916868686676025,-0.1145821213722229,0.9910028576850891
P001,P001_S01,P001_S01_ST1TR_TR02_R01,TR02,R01,Gridworld_Requested_Joystick,Study 1,Gridworld,Requested Feedback,Joystick,1,1787856668.2497244,1787856668.3838506,2026-08-27T18:51:08.383851+00:00,0.1341261863708496,548395.156,12,838985086886,1,1,0.050193022936582565,-0.04309091344475746,-0.037831861525774,-0.070196233689785,-0.19618259370326996,0.9780516028404236,1,0.05007089301943779,-0.014646080322563648,-0.03704094886779785,-0.0689861923456192,-0.25270116329193115,0.9650818705558777,1,0.050335511565208435,-0.08334111422300339,-0.03889955207705498,-0.06851062178611755,-0.11093562096357346,0.991463303565979
P001,P001_S01,P001_S01_ST1TR_TR02_R01,TR02,R01,Gridworld_Requested_Joystick,Study 1,Gridworld,Requested Feedback,Joystick,1,1787856668.2497244,1787856668.3996744,2026-08-27T18:51:08.399674+00:00,0.1499500274658203,548395.171,13,838985197998,1,1,0.05019034072756767,-0.04299499839544296,-0.037825342267751694,-0.06977786123752594,-0.19510634243488312,0.9782968759536743,1,0.05006550997495651,-0.014637886546552181,-0.03703878074884415,-0.06850485503673553,-0.2524722218513489,0.9651761054992676,1,0.050329167395830154,-0.08334840089082718,-0.03892450034618378,-0.06804092228412628,-0.11248958110809326,0.9913205504417419
P001,P001_S01,P001_S01_ST1TR_TR02_R01,TR02,R01,Gridworld_Requested_Joystick,Study 1,Gridworld,Requested Feedback,Joystick,1,1787856668.2497244,1787856668.4181209,2026-08-27T18:51:08.418121+00:00,0.1683964729309082,548395.187,14,838985309111,1,1,0.050188738852739334,-0.04316691309213638,-0.03782660514116287,-0.06910032033920288,-0.19329625368118286,0.9787042140960693,1,0.05006544291973114,-0.014628052711486816,-0.037035997956991196,-0.06745516508817673,-0.2514859139919281,0.9655075073242188,1,0.05032753571867943,-0.08333801478147507,-0.038923561573028564,-0.06690598279237747,-0.11140723526477814,0.99152010679245
P001,P001_S01,P001_S01_ST1TR_TR02_R01,TR02,R01,Gridworld_Requested_Joystick,Study 1,Gridworld,Requested Feedback,Joystick,1,1787856668.2497244,1787856668.4231198,2026-08-27T18:51:08.423120+00:00,0.17339539527893066,548395.187,15,838985420224,1,1,0.05018520727753639,-0.04329238831996918,-0.03782559186220169,-0.0691090002655983,-0.192079097032547,0.9789431691169739,1,0.05005732178688049,-0.014631334692239761,-0.03701939061284065,-0.06884368509054184,-0.2516258656978607,0.9653729796409607,1,0.05031920224428177,-0.08332479000091553,-0.03892099857330322,-0.06822670251131058,-0.10978934913873672,0.9916105270385742
P001,P001_S01,P001_S01_ST1TR_TR02_R01,TR02,R01,Gridworld_Requested_Joystick,Study 1,Gridworld,Requested Feedback,Joystick,1,1787856668.2497244,1787856668.4331145,2026-08-27T18:51:08.433115+00:00,0.18339014053344727,548395.203,16,838985531337,1,1,0.050182025879621506,-0.04344094544649124,-0.03782534599304199,-0.06916359066963196,-0.1903485208749771,0.9792773127555847,1,0.050056494772434235,-0.014631638303399086,-0.037009868770837784,-0.06894510984420776,-0.2513439357280731,0.9654392004013062,1,0.05030884966254234,-0.08332023024559021,-0.03892624005675316,-0.06846968084573746,-0.10890012234449387,0.9916918277740479
P001,P001_S01,P001_S01_ST1TR_TR02_R01,TR02,R01,Gridworld_Requested_Joystick,Study 1,Gridworld,Requested Feedback,Joystick,1,1787856668.2497244,1787856668.450171,2026-08-27T18:51:08.450171+00:00,0.20044660568237305,548395.218,17,838985642450,1,1,0.05017877370119095,-0.04357495158910751,-0.037826426327228546,-0.06918935477733612,-0.18813781440258026,0.9797025918960571,1,0.05005228519439697,-0.014620869420468807,-0.03700839728116989,-0.06900191307067871,-0.25023454427719116,0.9657232165336609,1,0.05030279606580734,-0.08330544084310532,-0.03892640769481659,-0.06837549060583115,-0.1073588877916336,0.9918663501739502
P001,P001_S01,P001_S01_ST1TR_TR02_R01,TR02,R01,Gridworld_Requested_Joystick,Study 1,Gridworld,Requested Feedback,Joystick,1,1787856668.2497244,1787856668.450171,2026-08-27T18:51:08.450171+00:00,0.20044660568237305,548395.218,18,838985753563,1,1,0.05017538368701935,-0.04375186190009117,-0.03782917186617851,-0.06915086507797241,-0.18618789315223694,0.9800777435302734,1,0.05004943534731865,-0.014614468440413475,-0.03700573742389679,-0.0688619613647461,-0.2495548278093338,0.9659090042114258,1,0.050296131521463394,-0.08328992873430252,-0.0389162078499794,-0.06822633743286133,-0.10567859560251236,0.9920570850372314
P001,P001_S01,P001_S01_ST1TR_TR02_R01,TR02,R01,Gridworld_Requested_Joystick,Study 1,Gridworld,Requested Feedback,Joystick,1,1787856668.2497244,1787856668.4681542,2026-08-27T18:51:08.468154+00:00,0.2184298038482666,548395.234,19,838985864674,1,1,0.0501723513007164,-0.044097814708948135,-0.03783878684043884,-0.06873320788145065,-0.18500599265098572,0.9803308844566345,1,0.05004746466875076,-0.014591841027140617,-0.03702016547322273,-0.06776551902294159,-0.24785995483398438,0.9664228558540344,1,0.05029495432972908,-0.08328978717327118,-0.03892144933342934,-0.06712977588176727,-0.1063958927989006,0.9920552372932434
P001,P001_S01,P001_S01_ST1TR_TR02_R01,TR02,R01,Gridworld_Requested_Joystick,Study 1,Gridworld,Requested Feedback,Joystick,1,1787856668.2497244,1787856668.4891548,2026-08-27T18:51:08.489155+00:00,0.23943042755126953,548395.265,20,838985975788,1,1,0.0501679889857769,-0.044184450060129166,-0.03784184902906418,-0.06875237822532654,-0.18428950011730194,0.980464518070221,1,0.05004086717963219,-0.014569624327123165,-0.03703274577856064,-0.06863969564437866,-0.24579328298568726,0.966888964176178,1,0.05028623715043068,-0.08329380303621292,-0.03893529623746872,-0.0680304542183876,-0.10727159678936005,0.9918996095657349
P001,P001_S01,P001_S01_ST1TR_TR02_R01,TR02,R01,Gridworld_Requested_Joystick,Study 1,Gridworld,Requested Feedback,Joystick,1,1787856668.2497244,1787856668.4901555,2026-08-27T18:51:08.490155+00:00,0.2404310703277588,548395.265,21,838986086901,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.050037845969200134,-0.014572827145457268,-0.0370284840464592,-0.0704103633761406,-0.24504107236862183,0.9669525623321533,1,0.05029534921050072,-0.08328747004270554,-0.038940705358982086,-0.06985573470592499,-0.10530190914869308,0.9919838309288025
