timestamp,event,participant_id,session_id,trial_id,episode,step,value
1787751038.967,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR05_R01,32,8,reward=-53.5
1787751038.977,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR05_R01,33,0,
1787751039.279,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR05_R01,33,5,"(-1, 2)"
1787751039.288,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR05_R01,33,5,reward=-53.0
1787751039.299,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR05_R01,34,0,
1787751039.773,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR05_R01,34,8,"(1, 3)"
1787751039.783,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR05_R01,34,8,reward=-54.5
1787751039.793,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR05_R01,35,0,
1787751040.340,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR05_R01,35,9,"(3, 4)"
1787751040.350,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR05_R01,35,9,reward=-55.0
1787751040.359,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR05_R01,36,0,
1787751040.708,PRACTICE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR05_R01,,,
1787751040.717,TRIAL_ENDED,P001,P001_S01,P001_S01_ST1TR_TR05_R01,,,Valid; TR05/R01
