participant_code,session_id,trial_id,condition_code,run_code,condition_name,study,environment,feedback_timing,modality,practice,trial_started_at_epoch,host_time_epoch,host_time_iso_utc,trial_elapsed_s,host_monotonic,pv_frame_index,pv_timestamp_hl2ss,eet_timestamp_hl2ss,pv_eet_delta_ms,eye_calibration_valid,combined_gaze_valid,projection_valid,pointer_in_frame,gaze_pixel_x_raw,gaze_pixel_y_raw,overlay_pixel_x_drawn,overlay_pixel_y_drawn,assumed_projection_distance_m,combined_origin_x,combined_origin_y,combined_origin_z,combined_direction_x,combined_direction_y,combined_direction_z
P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,Study 1,Gridworld,Anytime Feedback,Joystick,1,1787856695.516735,1787856696.216928,2026-08-27T18:51:36.216928+00:00,0.700192928314209,548422.984,21,839262832119,839262795756,3.6363,1,1,1,1,747.5090835371043,336.7473907062851,756.6689215257154,336.347674966663,1.5,0.050077442079782486,-0.052520234137773514,-0.03840094059705734,-0.07357363402843475,-0.12535935640335083,0.9893796443939209
P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,Study 1,Gridworld,Anytime Feedback,Joystick,1,1787856695.516735,1787856696.2419534,2026-08-27T18:51:36.241953+00:00,0.7252182960510254,548423.015,22,839263165319,839263129097,3.6222,1,1,1,1,746.4546594623173,335.9793019719545,752.3789314590883,336.19295830888547,1.5,0.05008268728852272,-0.05387864261865616,-0.03842955827713013,-0.07437925040721893,-0.12351501733064651,0.9895514249801636
P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,Study 1,Gridworld,Anytime Feedback,Joystick,1,1787856695.516735,1787856696.2733898,2026-08-27T18:51:36.273390+00:00,0.7566547393798828,548423.046,23,839263498518,839263462438,3.608,1,1,1,1,747.1036614328204,334.5958803500473,750.1633180480559,335.52218556617345,1.5,0.05008590966463089,-0.055413536727428436,-0.038470614701509476,-0.07574582099914551,-0.12316040694713593,0.9894919395446777
P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,Study 1,Gridworld,Anytime Feedback,Joystick,1,1787856695.516735,1787856696.305067,2026-08-27T18:51:36.305067+00:00,0.7883319854736328,548423.078,24,839263831718,839263795780,3.5938,1,1,1,1,748.0444574070697,334.9323066059302,749.2733965788418,335.2744364028713,1.5,0.05007703974843025,-0.05528022348880768,-0.03846493735909462,-0.07543547451496124,-0.12409844994544983,0.9893984198570251
P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,Study 1,Gridworld,Anytime Feedback,Joystick,1,1787856695.516735,1787856696.345523,2026-08-27T18:51:36.345523+00:00,0.8287880420684814,548423.109,25,839264164917,839264129120,3.5797,1,1,1,1,747.6997009300364,335.51572885019243,748.6124444063436,335.37577923074616,1.5,0.050071779638528824,-0.05527006462216377,-0.03846031054854393,-0.07490051537752151,-0.12376023083925247,0.9894814491271973
P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,Study 1,Gridworld,Anytime Feedback,Joystick,1,1787856695.516735,1787856696.3744338,2026-08-27T18:51:36.374434+00:00,0.8576986789703369,548423.14,26,839264498117,839264462461,3.5656,1,1,1,1,747.3803575880037,335.5478145278484,748.0949679426408,335.4480340555291,1.5,0.05007297918200493,-0.05547219514846802,-0.03846096992492676,-0.07489661872386932,-0.12334388494491577,0.9895337224006653
P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,Study 1,Gridworld,Anytime Feedback,Joystick,1,1787856695.516735,1787856696.4943883,2026-08-27T18:51:36.494388+00:00,0.9776532649993896,548423.265,27,839264831316,839264795803,3.5513,1,1,1,1,745.9286273908392,334.66041436898854,747.1851049108841,335.11723378718204,1.5,0.05008205398917198,-0.056450363248586655,-0.03848390653729439,-0.07581931352615356,-0.12138701975345612,0.9897053837776184
P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,Study 1,Gridworld,Anytime Feedback,Joystick,1,1787856695.516735,1787856696.5063896,2026-08-27T18:51:36.506390+00:00,0.989654541015625,548423.281,28,839265164516,839265129143,3.5373,1,1,1,1,747.1596142666536,335.5949945567473,747.1743988403074,335.3178933103994,1.5,0.050088584423065186,-0.056790854781866074,-0.03849506378173828,-0.07482576370239258,-0.12229923903942108,0.9896686673164368
P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,Study 1,Gridworld,Anytime Feedback,Joystick,1,1787856695.516735,1787856696.51739,2026-08-27T18:51:36.517390+00:00,1.000654935836792,548423.281,29,839265497715,839265462485,3.523,1,1,1,1,748.4451850245949,336.7442484701419,747.7081290377082,335.91696247749127,1.5,0.05009233579039574,-0.05691242218017578,-0.03849957883358002,-0.07366776466369629,-0.12336696684360504,0.9896231293678284
P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,Study 1,Gridworld,Anytime Feedback,Joystick,1,1787856695.516735,1787856696.5283885,2026-08-27T18:51:36.528389+00:00,1.0116534233093262,548423.296,30,839265830915,839265795826,3.5089,1,1,1,1,744.7427228123091,337.08931131154964,746.4626584230407,336.4093489877958,1.5,0.050094012171030045,-0.056848399341106415,-0.0384986512362957,-0.07350659370422363,-0.1198127344250679,0.9900715947151184
P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,Study 1,Gridworld,Anytime Feedback,Joystick,1,1787856695.516735,1787856696.5521584,2026-08-27T18:51:36.552158+00:00,1.0354232788085938,548423.328,31,839266164114,839266173276,0.9162,1,1,1,1,747.1126483971312,337.03857975234894,746.7356542121588,336.67362590890815,1.5,0.05009595677256584,-0.05699211731553078,-0.03850258141756058,-0.0734281986951828,-0.12206099927425385,0.9898027777671814
P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,Study 1,Gridworld,Anytime Feedback,Joystick,1,1787856695.516735,1787856696.663675,2026-08-27T18:51:36.663675+00:00,1.146939992904663,548423.437,32,839266497314,839266501926,0.4612,1,1,1,1,747.4245888676187,335.54662118163617,747.0250067674519,336.2002839234539,1.5,0.050096821039915085,-0.0570918470621109,-0.038503266870975494,-0.0748506411910057,-0.12232788652181625,0.9896633625030518
P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,Study 1,Gridworld,Anytime Feedback,Joystick,1,1787856695.516735,1787856696.674934,2026-08-27T18:51:36.674934+00:00,1.1581988334655762,548423.437,33,839266830513,839266835267,0.4754,1,1,1,1,748.6529581561285,335.0388401839396,747.7087463506962,335.71247755285793,1.5,0.05009808391332626,-0.057347528636455536,-0.038509901612997055,-0.07528100907802582,-0.12333182990550995,0.9895060658454895
P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,Study 1,Gridworld,Anytime Feedback,Joystick,1,1787856695.516735,1787856696.6849332,2026-08-27T18:51:36.684933+00:00,1.1681981086730957,548423.453,34,839267163713,839267168608,0.4895,1,1,1,1,749.4277463586565,334.7545989444975,748.4307263540395,335.3101685373466,1.5,0.050097253173589706,-0.05697667598724365,-0.03850056231021881,-0.07551552355289459,-0.12430970370769501,0.9893657565116882
P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,Study 1,Gridworld,Anytime Feedback,Joystick,1,1787856695.516735,1787856696.6949332,2026-08-27T18:51:36.694933+00:00,1.1781980991363525,548423.468,35,839267496913,839267501949,0.5036,1,1,1,1,749.0722051798123,334.225601404556,748.7001474608642,334.8546503415746,1.5,0.05010071024298668,-0.057181261479854584,-0.03850726783275604,-0.0760403573513031,-0.12385682761669159,0.9893823862075806
P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,Study 1,Gridworld,Anytime Feedback,Joystick,1,1787856695.516735,1787856696.7059333,2026-08-27T18:51:36.705933+00:00,1.1891982555389404,548423.468,36,839267830111,839267835290,0.5179,1,1,1,1,749.6441710700637,334.940743488241,749.096637376728,334.8908094631745,1.5,0.05010320246219635,-0.05693795531988144,-0.038504209369421005,-0.07532774657011032,-0.1245424747467041,0.9893507957458496
